id	object_type	command
OCDCAt_c_en	rxn	subsystem:Transport
OCDCEAt_c_en	rxn	subsystem:Transport
ICOSCOAt_c_en	rxn	subsystem:Transport
DOCOSCOAt_c_en	rxn	subsystem:Transport
TTCCOAt_c_en	rxn	subsystem:Transport
HXCCOAt_c_en	rxn	subsystem:Transport
H2Ot_c_vm	rxn	subsystem:Transport
PIt_c_vm	rxn	subsystem:Transport
Ht_c_vm	rxn	subsystem:Transport
ATPt_c_vm	rxn	subsystem:Transport
ADPt_c_vm	rxn	subsystem:Transport
CO2t_c_vm	rxn	subsystem:Transport
H2Ot_c_gm	rxn	subsystem:Transport
PIt_c_gm	rxn	subsystem:Transport
Ht_c_gm	rxn	subsystem:Transport
CO2t_c_gm	rxn	subsystem:Transport
ATPt_c_gm	rxn	subsystem:Transport
ADPt_c_gm	rxn	subsystem:Transport
H2Ot_c_mm	rxn	subsystem:Transport
CO2t_c_mm	rxn	subsystem:Transport
HDCOAt_c_mm	rxn	subsystem:Transport
ODECOAt_c_mm	rxn	subsystem:Transport
HDCAt_c_mm	rxn	subsystem:Transport
OCDCAt_c_mm	rxn	subsystem:Transport
COAt_c_mm	rxn	subsystem:Transport
DDCAt_l_rm	rxn	subsystem:Transport
TTDCAt_l_rm	rxn	subsystem:Transport
TTCt_l_rm	rxn	subsystem:Transport
HXCAt_l_rm	rxn	subsystem:Transport
EPISTt_l_rm	rxn	subsystem:Transport
FECOSTt_l_rm	rxn	subsystem:Transport
LANOSTt_l_rm	rxn	subsystem:Transport
ZYMSTt_l_rm	rxn	subsystem:Transport
ERGST161t_l_rm	rxn	subsystem:Transport
ERGST181t_l_rm	rxn	subsystem:Transport
EPIST161t_l_rm	rxn	subsystem:Transport
EPIST181t_l_rm	rxn	subsystem:Transport
FECOST161t_l_rm	rxn	subsystem:Transport
FECOST181t_l_rm	rxn	subsystem:Transport
LANOST161t_l_rm	rxn	subsystem:Transport
LANOST181t_l_rm	rxn	subsystem:Transport
ZYM161t_l_rm	rxn	subsystem:Transport
ZYM181t_l_rm	rxn	subsystem:Transport
TTCt_en_rm	rxn	subsystem:Transport
HXCAt_en_rm	rxn	subsystem:Transport
ZYM161t_en_rm	rxn	subsystem:Transport
ZYM181t_en_rm	rxn	subsystem:Transport
TTCt_r_rm	rxn	subsystem:Transport
HXCAt_r_rm	rxn	subsystem:Transport
ERGSTt_r_rm	rxn	subsystem:Transport
PIt_r_rm	rxn	subsystem:Transport
Ht_m_mm	rxn	subsystem:Transport
GLYC3Pt_m_mm	rxn	subsystem:Transport
CMPt_m_mm	rxn	subsystem:Transport
CTPt_m_mm	rxn	subsystem:Transport
PIt_m_mm	rxn	subsystem:Transport
PPIt_m_mm	rxn	subsystem:Transport
HEMEAt_c_m	rxn	subsystem:Transport
ARGt_c_v	rxn	subsystem:Transport
HISt_c_v	rxn	subsystem:Transport
LYSt_c_v	rxn	subsystem:Transport
PIt_c_g	rxn	subsystem:Transport
PPCOAt_c_m	rxn	subsystem:Transport
UDPt_c_g	rxn	subsystem:Transport
UDPt_c_n	rxn	subsystem:Transport
UMPt_c_g	rxn	subsystem:Transport
ACONIs_m	rxn	gpr:SPONT
ACONIs_c	rxn	gpr:SPONT
KYNIs_c	rxn	gpr:SPONT
QUILSYN_c	rxn	gpr:SPONT
PHCHGS_m	rxn	gpr:SPONT
compCER_m	rxn	gpr:SPONT
compCER_m	rxn	gpr:SPONT
compCER_r	rxn	gpr:SPONT
compCER_r	rxn	gpr:SPONT
compCER_g	rxn	gpr:SPONT
compCER_g	rxn	gpr:SPONT
compACYLCOA_c	rxn	gpr:SPONT
compACYLCOA_l	rxn	gpr:SPONT
compACYLCOA_m	rxn	gpr:SPONT
compACYLCOA_r	rxn	gpr:SPONT
compACYLCOA_rm	rxn	gpr:SPONT
compACYLCOA_x	rxn	gpr:SPONT
compFALPD_mm	rxn	gpr:SPONT
compFALPD_mm	rxn	gpr:SPONT
compFALPD_l	rxn	gpr:SPONT
compFALPD_l	rxn	gpr:SPONT
compFALPD_m	rxn	gpr:SPONT
compFALPD_m	rxn	gpr:SPONT
compFALPD_rm	rxn	gpr:SPONT
compFALPD_rm	rxn	gpr:SPONT
compFALPD_en	rxn	gpr:SPONT
compFALPD_en	rxn	gpr:SPONT
BIOMASS_SC_hvd	rxn	gpr:SPONT
# 03/04/2021
# GPR Curations based on structural info collected from Uniprot
# Originally intended for enzyme stoichiometry in RBA yeast model
13GS_c	rxn	gpr:(YLR342W and YPR165W) or (YGR032W and YPR165W)
AMID_c	rxn	gpr:(YMR293C and YBL080C and YGR102C) or YDR242W
PRENT8_l	rxn	gpr:YMR101C and YDL193W
PRENT9_l	rxn	gpr:YMR101C and YDL193W
PPTT_l	rxn	gpr:YMR101C and YDL193W
PRENT13_l	rxn	gpr:YMR101C and YDL193W
PRENT14_l	rxn	gpr:YMR101C and YDL193W
FRTT_l	rxn	gpr:YMR101C and YDL193W
PRENT15_l	rxn	gpr:YMR101C and YDL193W
PRENT10_l	rxn	gpr:YMR101C and YDL193W
PRENT19_l	rxn	gpr:YMR101C and YDL193W
PRENT6_l	rxn	gpr:YMR101C and YDL193W
PRENT18_l	rxn	gpr:YMR101C and YDL193W
PRENT17_l	rxn	gpr:YMR101C and YDL193W
GGTT_l	rxn	gpr:YMR101C and YDL193W
PRENT20_l	rxn	gpr:YMR101C and YDL193W
PRENT21_l	rxn	gpr:YMR101C and YDL193W
PRENT12_l	rxn	gpr:YMR101C and YDL193W
PRENT11_l	rxn	gpr:YMR101C and YDL193W
PRENT16_l	rxn	gpr:YMR101C and YDL193W
PRENT7_l	rxn	gpr:YMR101C and YDL193W
GLUTRS_c	rxn	gpr:YGL245W and YGL105W
METTRS_c	rxn	gpr:YGR264C and YGL105W
GPIA7_r	rxn	gpr:YBR004C and YNL158W
RNDR1_c	rxn	gpr:(YER070W and YJL026W and YGR180C) or (YER070W and YIL066C and YJL026W and YGR180C)
RNDR1_n	rxn	gpr:(YER070W and YJL026W and YGR180C) or (YER070W and YIL066C and YJL026W and YGR180C)
RNDR2_n	rxn	gpr:(YER070W and YJL026W and YGR180C) or (YER070W and YIL066C and YJL026W and YGR180C)
RNDR3_c	rxn	gpr:(YER070W and YJL026W and YGR180C) or (YER070W and YIL066C and YJL026W and YGR180C)
RNDR2_c	rxn	gpr:(YER070W and YJL026W and YGR180C) or (YER070W and YIL066C and YJL026W and YGR180C)
RNDR3_n	rxn	gpr:(YER070W and YJL026W and YGR180C) or (YER070W and YIL066C and YJL026W and YGR180C)
PI3P5K_vm	rxn	gpr:YFR021W and YNL325C and YFR019W and YLR386W and YNL054W
PRENT6_rm	rxn	gpr:YBR002C and YDL193W
PRENT11_rm	rxn	gpr:YBR002C and YDL193W
PRENT21_rm	rxn	gpr:YBR002C and YDL193W
PPTT_rm	rxn	gpr:YBR002C and YDL193W
PRENT10_rm	rxn	gpr:YBR002C and YDL193W
PRENT20_rm	rxn	gpr:YBR002C and YDL193W
PRENT7_rm	rxn	gpr:YBR002C and YDL193W
PRENT12_rm	rxn	gpr:YBR002C and YDL193W
PRENT13_rm	rxn	gpr:YBR002C and YDL193W
GGTT_rm	rxn	gpr:YBR002C and YDL193W
FRTT_rm	rxn	gpr:YBR002C and YDL193W
PRENT19_rm	rxn	gpr:YBR002C and YDL193W
PRENT17_rm	rxn	gpr:YBR002C and YDL193W
PRENT15_rm	rxn	gpr:YBR002C and YDL193W
PRENT18_rm	rxn	gpr:YBR002C and YDL193W
PRENT14_rm	rxn	gpr:YBR002C and YDL193W
PRENT9_rm	rxn	gpr:YBR002C and YDL193W
PRENT8_rm	rxn	gpr:YBR002C and YDL193W
PRENT16_rm	rxn	gpr:YBR002C and YDL193W
prefmn_c	met	create
prefmn_c	met	name:prenyl-FMN (cofactor)
prefmn_c	met	formula:C22H29N4O9P
prefmn_c	met	charge:-2
prefmn_c	met	annotation:chebi-CHEBI:87746
FLPT_c	rxn	create
FLPT_c	rxn	name:flavin prenyltransferase
FLPT_c	rxn	reaction:fmnh2_c + dmpp_c --> prefmn_c + ppi_c
FLPT_c	rxn	gpr:YDR538W
FLPT_c	rxn	subsystem:Cofactors and prosthetic groups biosynthesis
FLPT_c	rxn	lower_bound:0
FLPT_c	rxn	upper_bound:1000
FLPT_c	rxn	annotation:ec-2.5.1.129
FLPT_c	rxn	annotation:pmid-29232110
3HPH5MBDC_m	rxn	gpr:YDR539W
BACCL_c	rxn	remove
PNP_c	rxn	gpr:YLR209C
fdxrd_c	met	retrieve
dad_5_c	met	retrieve
fdxox_c	met	retrieve
G00146_r	met	retrieve
pe_r	met	retrieve
G00147_r	met	retrieve
G00148_r	met	retrieve
4hpro_LT_c	met	retrieve
3ohxACP_m	met	id:3ohexACP_m
3hhxACP_m	met	id:3hhexACP_m
3oocACP_m	met	id:3ooctACP_m
3hocACP_m	met	id:3hoctACP_m
docosac_en	met	id:docosa_en
ttc_en	met	id:ttcosa_en
docosac_l	met	id:docosa_l
ttc_l	met	id:ttcosa_l
mi3p__D_r	met	retrieve
5DPMIPPH_c	rxn	reaction:5dpmipp_c + h2o_c --> h_c + inoshp_c + pi_c
ACACT180i_x	rxn	reaction:3ohodcoa_x + coa_x --> accoa_x + pmtcoa_x
ACOAO260_x	rxn	reaction:hxccoa_x + o2_x --> h2o2_x + hxc2coa_x
