id	object_type	command
HXCCOAt_c_r	rxn	subsystem:Transport
HXCCOAt_c_rm	rxn	subsystem:Transport
HXPRT_c	rxn	subsystem:Purine metabolism
HYPOE_c	rxn	subsystem:Vitamin B6 metabolism
Ht_c_e	rxn	subsystem:Transport
Ht_c_en	rxn	subsystem:Transport
Ht_c_g	rxn	subsystem:Transport
Ht_c_gm	rxn	subsystem:Transport
Ht_c_l	rxn	subsystem:Transport
Ht_c_m	rxn	subsystem:Transport
Ht_c_n	rxn	subsystem:Transport
Ht_c_r	rxn	subsystem:Transport
Ht_c_rm	rxn	subsystem:Transport
Ht_c_v	rxn	subsystem:Transport
Ht_c_vm	rxn	subsystem:Transport
Ht_c_x	rxn	subsystem:Transport
Ht_m_mm	rxn	subsystem:Transport
IAMACt_c_e	rxn	subsystem:Transport
IAMOHt_c_e	rxn	subsystem:Transport
IAMOHt_c_m	rxn	subsystem:Transport
IBTALDt_c_e	rxn	subsystem:Transport
IBTALDt_c_m	rxn	subsystem:Transport
IBUTACt_c_e	rxn	subsystem:Transport
IBUTOHt_c_e	rxn	subsystem:Transport
IBUTOHt_c_m	rxn	subsystem:Transport
ICDHx_m	rxn	subsystem:Citric acid cycle
ICDHy_c	rxn	subsystem:Citric acid cycle
ICDHy_x	rxn	subsystem:Citric acid cycle
ICDHyi_m	rxn	subsystem:Citric acid cycle
ICL_1_c	rxn	subsystem:Glyoxylate metabolism
ICOSCOAt_c_en	rxn	subsystem:Transport
ICOSCOAt_c_rm	rxn	subsystem:Transport
ID3ACALDt_c_e	rxn	subsystem:Transport
ID3ACALDt_c_m	rxn	subsystem:Transport
IG3PS_c	rxn	subsystem:Histidine metabolism
IGPDH_c	rxn	subsystem:Histidine metabolism
IGPS_c	rxn	subsystem:Phenylalanine, tyrosine and tryptophan metabolism
ILETA_c	rxn	subsystem:Cysteine and methionine metabolism
ILETA_m	rxn	subsystem:Cysteine and methionine metabolism
ILETRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
ILETRS_m	rxn	subsystem:Aminoacyl-tRNA biosynthesis
ILEt_c_m	rxn	subsystem:Transport
ILEt_c_v	rxn	subsystem:Transport
ILEtpa_v	rxn	subsystem:Transport
ILEtps_e	rxn	subsystem:Transport
ILEtps_v	rxn	subsystem:Transport
IMPC_c	rxn	subsystem:Purine metabolism
IMPD_c	rxn	subsystem:Purine metabolism
IND3ACt_c_m	rxn	subsystem:Transport
IND3ETHt_c_e	rxn	subsystem:Transport
IND3ETHt_c_m	rxn	subsystem:Transport
INDPYRD_c	rxn	subsystem:Phenylalanine, tyrosine and tryptophan metabolism
INOSHPt_c_n	rxn	subsystem:Transport
INOSTt_c_rm	rxn	subsystem:Transport
INOSTtps_e	rxn	subsystem:Transport
INSK_c	rxn	subsystem:Purine metabolism
INSt_c_e	rxn	subsystem:Transport
IPCS_g	rxn	subsystem:Sphingolipid biosynthesis
IPCt_g_r	rxn	subsystem:Transport
IPDDI_c	rxn	subsystem:Terpenoid backbone biosynthesis
IPDPt_c_m	rxn	subsystem:Transport
IPK1_n	rxn	subsystem:Inositol phosphate metabolism
IPK2_n	rxn	subsystem:Inositol phosphate metabolism
IPK3_n	rxn	subsystem:Inositol phosphate metabolism
IPK4_n	rxn	subsystem:Inositol phosphate metabolism
IPK5_n	rxn	subsystem:Inositol phosphate metabolism
IPMD_c	rxn	subsystem:Valine, leucine and isoleucine metabolism
IPPMIa_c	rxn	subsystem:Valine, leucine and isoleucine metabolism
IPPMIb_c	rxn	subsystem:Valine, leucine and isoleucine metabolism
IPPS_c	rxn	subsystem:Valine, leucine and isoleucine metabolism
IPPS_m	rxn	subsystem:Valine, leucine and isoleucine biosynthesis
IPPYP1_c	rxn	subsystem:Unassigned
IPPYP2_c	rxn	subsystem:Unassigned
IPPYP3_c	rxn	subsystem:Unassigned
IPPYP4_c	rxn	subsystem:Unassigned
IPT_g	rxn	subsystem:Sphingolipid biosynthesis
ITCOAL_m	rxn	subsystem:Citric acid cycle
KARA1i_m	rxn	subsystem:Valine, leucine and isoleucine metabolism
KARA2i_m	rxn	subsystem:Valine, leucine and isoleucine metabolism
KAS14_m	rxn	subsystem:Fatty acid biosynthesis
KYN3OX_c	rxn	subsystem:Tryptophan metabolism
KYNAT2_c	rxn	subsystem:Tryptophan metabolism
KYNIs_c	rxn	subsystem:Unassigned
KYN_c	rxn	subsystem:Tryptophan metabolism
Ktps_e	rxn	subsystem:Transport
LACDtps_e	rxn	subsystem:Transport
LACLtps_e	rxn	subsystem:Transport
LACPYRt_c_m	rxn	subsystem:Transport
LACt_c_m	rxn	subsystem:Transport
LACtps_m	rxn	subsystem:Transport
LALDO3_c	rxn	subsystem:Methylglyoxal metabolism
LANOST161t_l_rm	rxn	subsystem:Transport
LANOST181t_l_rm	rxn	subsystem:Transport
LANOSTt_c_e	rxn	subsystem:Transport
LANOSTt_c_rm	rxn	subsystem:Transport
LANOSTt_l_rm	rxn	subsystem:Transport
LCADi_c	rxn	subsystem:Methylglyoxal metabolism
LEUTA_c	rxn	subsystem:Cysteine and methionine metabolism
LEUTA_m	rxn	subsystem:Cysteine and methionine metabolism
LEUTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
LEUTRS_m	rxn	subsystem:Aminoacyl-tRNA biosynthesis
LEUt_c_v	rxn	subsystem:Transport
LEUtpa_v	rxn	subsystem:Transport
LEUtps_e	rxn	subsystem:Transport
LEUtps_v	rxn	subsystem:Transport
LGTHL_c	rxn	subsystem:Methylglyoxal metabolism
LLFC2O_c	rxn	subsystem:Methylglyoxal metabolism
LNS14DMy_c	rxn	subsystem:Ergosterol biosynthesis
LNSTLS_c	rxn	subsystem:Ergosterol biosynthesis
LPAP_c	rxn	subsystem:Glycerophospholipid metabolism
LPAP_gm	rxn	subsystem:Glycerophospholipid metabolism
LPAP_vm	rxn	subsystem:Glycerophospholipid metabolism
LPCAT_mm	rxn	subsystem:Glycerophospholipid metabolism
LPEAT_l	rxn	subsystem:Glycerophospholipid metabolism
LPIAT_rm	rxn	subsystem:Inositol phosphate metabolism
LSERDHi_c	rxn	subsystem:Glycine, serine and threonine metabolism
LTA4H2_c	rxn	subsystem:Arachidonic acid metabolism
LTA4H2_n	rxn	subsystem:Arachidonic acid metabolism
LTA4H3_c	rxn	subsystem:Arachidonic acid metabolism
LTA4H3_n	rxn	subsystem:Arachidonic acid metabolism
LTA4H_c	rxn	subsystem:Arachidonic acid metabolism
LTA4H_n	rxn	subsystem:Arachidonic acid metabolism
LYSTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
LYSTRS_m	rxn	subsystem:Aminoacyl-tRNA biosynthesis
LYSt_c_m	rxn	subsystem:Transport
LYSt_c_v	rxn	subsystem:Transport
LYStpa_v	rxn	subsystem:Transport
LYStps_e	rxn	subsystem:Transport
M1PS_c	rxn	subsystem:Inositol phosphate metabolism
MAGL_l	rxn	subsystem:Triacylglycerol degradation
MALCOAt_c_rm	rxn	subsystem:Transport
MALOAAta_x	rxn	subsystem:Transport
MALS_c	rxn	subsystem:Glyoxylate metabolism
MALS_x	rxn	subsystem:Pyruvate metabolism
MALT_c	rxn	subsystem:Alternative carbon metabolism
MALTtps_e	rxn	subsystem:Transport
MALt2_m	rxn	subsystem:Transport
MALt_c_e	rxn	subsystem:Transport
MAN1PT_c	rxn	subsystem:Fructose and mannose metabolism
MAN6PI_c	rxn	subsystem:Fructose and mannose metabolism
MANNANt_c_r	rxn	subsystem:Transport
MANtps_e	rxn	subsystem:Transport
MCITL2_m	rxn	subsystem:Propanoate metabolism
MCITS_m	rxn	subsystem:Citric acid cycle
MCOATA_m	rxn	subsystem:Fatty acid biosynthesis
MDH_c	rxn	subsystem:Glyoxylate metabolism
MDH_m	rxn	subsystem:Citric acid cycle
MDH_x	rxn	subsystem:Citric acid cycle
MDRPD_c	rxn	subsystem:Cysteine and methionine metabolism
ME1_m	rxn	subsystem:Citric acid cycle
ME2_m	rxn	subsystem:Citric acid cycle
METAT_c	rxn	subsystem:Cysteine and methionine metabolism
METB1_c	rxn	subsystem:Cysteine and methionine metabolism
METS_c	rxn	subsystem:Cysteine and methionine metabolism
METTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
METTRS_m	rxn	subsystem:Aminoacyl-tRNA biosynthesis
METt_c_m	rxn	subsystem:Transport
METtps_e	rxn	subsystem:Transport
MEVK1_c	rxn	subsystem:Terpenoid backbone biosynthesis
MEVK2_c	rxn	subsystem:Terpenoid backbone biosynthesis
MEVK3_c	rxn	subsystem:Terpenoid backbone biosynthesis
MEVK4_c	rxn	subsystem:Terpenoid backbone biosynthesis
MEVt_c_e	rxn	subsystem:Transport
MG2t_c_m	rxn	subsystem:Transport
MG2tps_c_e	rxn	subsystem:Transport
MGSA_c	rxn	subsystem:Methylglyoxal metabolism
MHPGLUT_c	rxn	subsystem:Cysteine and methionine metabolism
MI13456Pt_c_n	rxn	subsystem:Transport
MI1PP_c	rxn	subsystem:Inositol phosphate metabolism
MI1Pt_c_r	rxn	subsystem:Transport
MIP2Ct_g_r	rxn	subsystem:Transport
MIPCS_g	rxn	subsystem:Sphingolipid biosynthesis
MIPCt_g_r	rxn	subsystem:Transport
MMETtps_e	rxn	subsystem:Transport
MN2tabc_c_r	rxn	subsystem:Transport
MN2tps_c_e	rxn	subsystem:Transport
MTAP_c	rxn	subsystem:Cysteine and methionine metabolism
MTHFC_c	rxn	subsystem:Folate metabolism
MTHFC_m	rxn	subsystem:Folate metabolism
MTHFD2i_c	rxn	subsystem:Folate metabolism
MTHFD_c	rxn	subsystem:Folate metabolism
MTHFD_m	rxn	subsystem:Folate metabolism
MTHFR3_c	rxn	subsystem:Folate metabolism
MTMOHT_m	rxn	subsystem:Pantothenate and CoA biosynthesis
MTRI_c	rxn	subsystem:Cysteine and methionine metabolism
NA1CLKt_c_v	rxn	subsystem:Transport
NA1tabc_c_e	rxn	subsystem:Transport
NACt_c_e	rxn	subsystem:Transport
NADDP_x	rxn	subsystem:Purine metabolism
NADHK1_c	rxn	subsystem:Nicotinate and nicotinamide metabolism
NADHK1_m	rxn	subsystem:Nicotinate and nicotinamide metabolism
NADHq6_c	rxn	subsystem:Unassigned
NADHq6_m	rxn	subsystem:Unassigned
NADHt_c_rm	rxn	subsystem:Transport
NADK_c	rxn	subsystem:Nicotinate and nicotinamide metabolism
NADK_m	rxn	subsystem:Nicotinate and nicotinamide metabolism
NADN_n	rxn	subsystem:Nicotinate and nicotinamide metabolism
NADPHt_c_l	rxn	subsystem:Transport
NADPHt_c_r	rxn	subsystem:Transport
NADPHt_c_rm	rxn	subsystem:Transport
NADPt_c_l	rxn	subsystem:Transport
NADPt_c_r	rxn	subsystem:Transport
NADPt_c_rm	rxn	subsystem:Transport
NADS2_c	rxn	subsystem:Nicotinate and nicotinamide metabolism
NADS2_n	rxn	subsystem:Nicotinate and nicotinamide metabolism
NADt1_m	rxn	subsystem:Transport
NADt2_m	rxn	subsystem:Transport
NADt3_m	rxn	subsystem:Transport
NADt_c_m	rxn	subsystem:Transport
NADt_c_rm	rxn	subsystem:Transport
NAMNPP_c	rxn	subsystem:Nicotinate and nicotinamide metabolism
NAMNPP_m	rxn	subsystem:Nicotinate and nicotinamide metabolism
NAtpa_e	rxn	subsystem:Transport
NCAMt_c_n	rxn	subsystem:Transport
NDP10_c	rxn	subsystem:Purine metabolism
NDP1_c	rxn	subsystem:Purine metabolism
NDP3_c	rxn	subsystem:Purine metabolism
NDP3_g	rxn	subsystem:Purine metabolism
NDP4_c	rxn	subsystem:Purine metabolism
NDP5_c	rxn	subsystem:Purine metabolism
NDP7_c	rxn	subsystem:Purine metabolism
NDP7_g	rxn	subsystem:Purine metabolism
NDPDA1_c	rxn	subsystem:Purine metabolism
NDPDA2_c	rxn	subsystem:Nucleotide metabolism
NDPK10_c	rxn	subsystem:Purine metabolism
NDPK1_c	rxn	subsystem:Purine metabolism
NDPK2_c	rxn	subsystem:Purine metabolism
NDPK3_c	rxn	subsystem:Purine metabolism
NDPK4_c	rxn	subsystem:Purine metabolism
NDPK5_c	rxn	subsystem:Purine metabolism
NDPK6_c	rxn	subsystem:Purine metabolism
NDPK7_c	rxn	subsystem:Purine metabolism
NDPK8_c	rxn	subsystem:Purine metabolism
NDPK9_c	rxn	subsystem:Purine metabolism
NFORTYR2t_c_e	rxn	subsystem:Transport
NFTYROX_c	rxn	subsystem:Unassigned
NH4t_c_e	rxn	subsystem:Transport
NH4t_c_m	rxn	subsystem:Transport
NMNt_c_e	rxn	subsystem:Transport
NMNt_c_n	rxn	subsystem:Transport
NMNt_c_x	rxn	subsystem:Transport
NNAM_c	rxn	subsystem:Nicotinate and nicotinamide metabolism
NNATi_c	rxn	subsystem:Nicotinate and nicotinamide metabolism
NNDPR_c	rxn	subsystem:Nicotinate and nicotinamide metabolism
NNDPR_m	rxn	subsystem:Nicotinate and nicotinamide metabolism
NNMT_c	rxn	subsystem:Nicotinate and nicotinamide metabolism
NTD10pp_c	rxn	subsystem:Purine metabolism
NTD11_c	rxn	subsystem:Purine metabolism
NTD1pp_c	rxn	subsystem:Purine metabolism
NTD2pp_c	rxn	subsystem:Purine metabolism
NTD3pp_c	rxn	subsystem:Purine metabolism
NTD4pp_c	rxn	subsystem:Purine metabolism
NTD5_c	rxn	subsystem:Purine metabolism
NTD6pp_c	rxn	subsystem:Purine metabolism
NTD7pp_c	rxn	subsystem:Purine metabolism
NTD8_c	rxn	subsystem:Purine metabolism
NTD9_c	rxn	subsystem:Unassigned
NTP10_c	rxn	subsystem:Purine metabolism
NTP3_c	rxn	subsystem:Purine metabolism
NTP4_c	rxn	subsystem:Purine metabolism
NTP5_c	rxn	subsystem:Purine metabolism
NTP7_c	rxn	subsystem:Purine metabolism
NTPDA2_c	rxn	subsystem:Nucleotide metabolism
O2t_c_e	rxn	subsystem:Transport
O2t_c_m	rxn	subsystem:Transport
O2t_c_r	rxn	subsystem:Transport
O2t_c_rm	rxn	subsystem:Transport
O2t_c_x	rxn	subsystem:Transport
OAADC_c	rxn	subsystem:Pyruvate metabolism
OAAt_c_e	rxn	subsystem:Transport
OAAtps_m	rxn	subsystem:Transport
OCBT_c	rxn	subsystem:Arginine and proline metabolism
OCDCAt_c_e	rxn	subsystem:Transport
OCDCAt_c_en	rxn	subsystem:Transport
OCDCAt_c_l	rxn	subsystem:Transport
OCDCAt_c_mm	rxn	subsystem:Transport
OCDCAt_c_rm	rxn	subsystem:Transport
OCDCEAt_c_e	rxn	subsystem:Transport
OCDCEAt_c_en	rxn	subsystem:Transport
OCDCEAt_c_l	rxn	subsystem:Transport
OCDCEAt_c_rm	rxn	subsystem:Transport
OCTAt_c_e	rxn	subsystem:Transport
OCTAt_c_x	rxn	subsystem:Transport
ODECOAt_c_l	rxn	subsystem:Transport
ODECOAt_c_mm	rxn	subsystem:Transport
ODECOAt_c_rm	rxn	subsystem:Transport
OHACT1_c	rxn	subsystem:Unassigned
OHACT2_c	rxn	subsystem:Unassigned
OHACT3_c	rxn	subsystem:Unassigned
OHACT4_c	rxn	subsystem:Unassigned
OHACT5_c	rxn	subsystem:Unassigned
OMCDC_c	rxn	subsystem:Cysteine and methionine metabolism
OMCDC_m	rxn	subsystem:Cysteine and methionine metabolism
OMPDC_c	rxn	subsystem:Pyrimidine metabolism
ORNDC_c	rxn	subsystem:Arginine and proline metabolism
ORNTACi_m	rxn	subsystem:Arginine and proline metabolism
ORNTA_c	rxn	subsystem:Arginine and proline metabolism
ORNtpa_m	rxn	subsystem:Transport
ORNtps_e	rxn	subsystem:Transport
ORPT_c	rxn	subsystem:Pyrimidine metabolism
P5CD_m	rxn	subsystem:Alanine, aspartate and glutamate metabolism
P5CR_c	rxn	subsystem:Arginine and proline metabolism
PACALDt_c_e	rxn	subsystem:Transport
PACALDt_c_m	rxn	subsystem:Transport
PADPRGH_c	rxn	subsystem:Unassigned
PAIL35Pt_c_vm	rxn	subsystem:Transport
PAIL35Pt_en_vm	rxn	subsystem:Transport
PAIL3K_vm	rxn	subsystem:Inositol phosphate metabolism
PAIL3Pt_gm_vm	rxn	subsystem:Transport
PAIL3Pt_rm_vm	rxn	subsystem:Transport
PAIL45Pt_c_en	rxn	subsystem:Transport
PAIL45Pt_c_n	rxn	subsystem:Transport
PAIL45Pt_en_rm	rxn	subsystem:Transport
PAIL4K_en	rxn	subsystem:Inositol phosphate metabolism
PAIL4K_gm	rxn	subsystem:Inositol phosphate metabolism
PAIL4K_n	rxn	subsystem:Inositol phosphate metabolism
PAIL4K_vm	rxn	subsystem:Inositol phosphate metabolism
PAIL4Pt_c_en	rxn	subsystem:Transport
PAIL4Pt_en_rm	rxn	subsystem:Transport
PAILS_rm	rxn	subsystem:Glycerophospholipid biosynthesis
PAILt_c_rm	rxn	subsystem:Transport
PAILt_en_rm	rxn	subsystem:Transport
PAILt_gm_rm	rxn	subsystem:Transport
PAILt_n_rm	rxn	subsystem:Transport
PAILt_rm_vm	rxn	subsystem:Transport
PAK_gm	rxn	subsystem:Glycerophospholipid metabolism
PAK_vm	rxn	subsystem:Glycerophospholipid metabolism
PAN4Pt_c_m	rxn	subsystem:Transport
PAPSR_c	rxn	subsystem:Sulfur metabolism
PAP_gm	rxn	subsystem:Triacylglycerol biosynthesis
PAP_rm	rxn	subsystem:Triacylglycerol biosynthesis
PAP_vm	rxn	subsystem:Triacylglycerol biosynthesis
PAPt_c	rxn	subsystem:Transport
PAPt_c_m	rxn	subsystem:Transport
PAt_en_rm	rxn	subsystem:Transport
PAt_gm_rm	rxn	subsystem:Transport
PAt_l_rm	rxn	subsystem:Transport
PAt_mm_rm	rxn	subsystem:Transport
PAt_rm_vm	rxn	subsystem:Transport
PBAL_c	rxn	subsystem:beta-Alanine metabolism
PC_c	rxn	subsystem:Acetyl-CoA synthesis
PCt_c_rm	rxn	subsystem:Transport
PCt_en_rm	rxn	subsystem:Transport
PCt_l_rm	rxn	subsystem:Transport
PCt_mm_rm	rxn	subsystem:Transport
PDAGATpc_rm	rxn	subsystem:Glycerophospholipid metabolism
PDAGATpe_rm	rxn	subsystem:Glycerophospholipid metabolism
PDE1_c	rxn	subsystem:Purine metabolism
PDE2_c	rxn	subsystem:Purine metabolism
PDE3_c	rxn	subsystem:Purine metabolism
PDE4_c	rxn	subsystem:Purine metabolism
PDE5_c	rxn	subsystem:Purine metabolism
PDH_m	rxn	subsystem:Acetyl-CoA synthesis
PDMEMT_rm	rxn	subsystem:Glycerophospholipid metabolism
PDX5POi_c	rxn	subsystem:Vitamin B6 metabolism
PEMT_rm	rxn	subsystem:Glycerophospholipid metabolism
PENDPt_c_m	rxn	subsystem:Transport
PEPSM1_c	rxn	subsystem:Unassigned
PETHCT_c	rxn	subsystem:Phosphonate and phosphinate metabolism
PEt_c_rm	rxn	subsystem:Transport
PEt_en_rm	rxn	subsystem:Transport
PEt_gm_rm	rxn	subsystem:Transport
PEt_l_rm	rxn	subsystem:Transport
PEt_mm_rm	rxn	subsystem:Transport
PEt_rm_vm	rxn	subsystem:Transport
PFK_4_c	rxn	subsystem:Fructose and mannose metabolism
PFK_c	rxn	subsystem:Glycolysis / Gluconeogenesis
PGAMT_c	rxn	subsystem:Amino sugar and nucleotide sugar metabolism
PGCD_c	rxn	subsystem:Glycine, serine and threonine metabolism
PGI_c	rxn	subsystem:Glycolysis / Gluconeogenesis
PGK_c	rxn	subsystem:Glycolysis / Gluconeogenesis
PGL_c	rxn	subsystem:Pentose phosphate pathway
PGMT_c	rxn	subsystem:Cell wall biosynthesis
PGM_c	rxn	subsystem:Glycolysis / Gluconeogenesis
PGPP_mm	rxn	subsystem:Glycerophospholipid biosynthesis
PGPS_mm	rxn	subsystem:Glycerophospholipid biosynthesis
PHCD_m	rxn	subsystem:Arginine and proline metabolism
PHCHGS_m	rxn	subsystem:Arginine and proline metabolism
PHEACt_c_e	rxn	subsystem:Transport
PHETA1_c	rxn	subsystem:Phenylalanine, tyrosine and tryptophan metabolism
PHETRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
PHETRS_m	rxn	subsystem:Aminoacyl-tRNA biosynthesis
PHEt_c_m	rxn	subsystem:Transport
PHEtps_e	rxn	subsystem:Transport
PI35P5P_c	rxn	subsystem:Inositol phosphate metabolism
PI35P5P_en	rxn	subsystem:Inositol phosphate metabolism
PI35P5P_vm	rxn	subsystem:Inositol phosphate metabolism
PI3P5K_vm	rxn	subsystem:Inositol phosphate metabolism
PI3PP_c	rxn	subsystem:Inositol phosphate metabolism
PI3PP_en	rxn	subsystem:Inositol phosphate metabolism
PI3PP_gm	rxn	subsystem:Inositol phosphate metabolism
PI3PP_rm	rxn	subsystem:Inositol phosphate metabolism
PI45P5P_c	rxn	subsystem:Inositol phosphate metabolism
PI45P5P_en	rxn	subsystem:Inositol phosphate metabolism
PI45P5P_rm	rxn	subsystem:Inositol phosphate metabolism
PI4P5K_en	rxn	subsystem:Inositol phosphate metabolism
PI4P5K_n	rxn	subsystem:Inositol phosphate metabolism
PI4PP_c	rxn	subsystem:Inositol phosphate metabolism
PI4PP_en	rxn	subsystem:Inositol phosphate metabolism
PI4PP_gm	rxn	subsystem:Inositol phosphate metabolism
PI4PP_rm	rxn	subsystem:Inositol phosphate metabolism
PIt_c_en	rxn	subsystem:Transport
PIt_c_g	rxn	subsystem:Transport
PIt_c_gm	rxn	subsystem:Transport
PIt_c_rm	rxn	subsystem:Transport
PIt_c_v	rxn	subsystem:Transport
PIt_c_vm	rxn	subsystem:Transport
PIt_m_mm	rxn	subsystem:Transport
PIt_r_rm	rxn	subsystem:Transport
PItps_e	rxn	subsystem:Transport
PItps_m	rxn	subsystem:Transport
PLAA2pc_l	rxn	subsystem:Glycerophospholipid metabolism
PLAA2pe_l	rxn	subsystem:Glycerophospholipid metabolism
PLABlpc_en	rxn	subsystem:Glycerophospholipid metabolism
PLABlpc_rm	rxn	subsystem:Glycerophospholipid metabolism
PLABlpe_en	rxn	subsystem:Glycerophospholipid metabolism
PLABlpi_en	rxn	subsystem:Glycerophospholipid metabolism
PLABlps_en	rxn	subsystem:Glycerophospholipid metabolism
PLABpc_en	rxn	subsystem:Glycerophospholipid metabolism
PLABpc_rm	rxn	subsystem:Glycerophospholipid metabolism
PLABpe_en	rxn	subsystem:Glycerophospholipid metabolism
PLABpi_en	rxn	subsystem:Glycerophospholipid metabolism
PLABps_en	rxn	subsystem:Glycerophospholipid metabolism
PLACipc_m	rxn	subsystem:Sphingolipid metabolism
PLACipc_r	rxn	subsystem:Sphingolipid metabolism
PLACmip2c_m	rxn	subsystem:Sphingolipid metabolism
PLACmip2c_r	rxn	subsystem:Unassigned
PLACmipc_m	rxn	subsystem:Sphingolipid metabolism
PLACmipc_r	rxn	subsystem:Sphingolipid metabolism
PLACpail45p_c	rxn	subsystem:Glycerophospholipid metabolism
PLACpail45p_n	rxn	subsystem:Glycerophospholipid metabolism
PLACpg_mm	rxn	subsystem:Glycerophospholipid metabolism
PLADpc_en	rxn	subsystem:Glycerophospholipid metabolism
PLAclpn1_mm	rxn	subsystem:Glycerophospholipid metabolism
PLAclpn3_mm	rxn	subsystem:Glycerophospholipid metabolism
PMANM_c	rxn	subsystem:Fructose and mannose metabolism
PMDPHT_c	rxn	subsystem:Riboflavin metabolism
PMEMT_rm	rxn	subsystem:Glycerophospholipid metabolism
PMEVK_c	rxn	subsystem:Terpenoid backbone biosynthesis
PMI12346PS_c	rxn	subsystem:Unassigned
PMI1346PH_c	rxn	subsystem:Unassigned
PMI1346PS_c	rxn	subsystem:Unassigned
PMPK_c	rxn	subsystem:Thiamine metabolism
PMTCOAt_c_l	rxn	subsystem:Transport
PMTCOAt_c_r	rxn	subsystem:Transport
PMTCOAt_c_rm	rxn	subsystem:Transport
PNP_c	rxn	subsystem:Pyrimidine metabolism
PNTK_c	rxn	subsystem:Pantothenate and CoA biosynthesis
PNTOtps_e	rxn	subsystem:Transport
POLYAO1_c	rxn	subsystem:Unassigned
POLYAO2_c	rxn	subsystem:Unassigned
POLYAO3_c	rxn	subsystem:Arginine and proline metabolism
PPA_c	rxn	subsystem:Oxidative phosphorylation
PPA_m	rxn	subsystem:Oxidative phosphorylation
PPBNGD_c	rxn	subsystem:Heme metabolism
PPBNGS_1_c	rxn	subsystem:Heme metabolism
PPCDC_c	rxn	subsystem:Pantothenate and CoA biosynthesis
PPCK_c	rxn	subsystem:Pyruvate metabolism
PPCOAt_c_m	rxn	subsystem:Transport
PPIt_c_l	rxn	subsystem:Transport
PPIt_c_m	rxn	subsystem:Transport
PPIt_c_rm	rxn	subsystem:Transport
PPIt_c_x	rxn	subsystem:Transport
PPIt_m_mm	rxn	subsystem:Transport
PPM_c	rxn	subsystem:Glycolysis / Gluconeogenesis
PPNCL2_c	rxn	subsystem:Pantothenate and CoA biosynthesis
PPND2_c	rxn	subsystem:Phenylalanine, tyrosine and tryptophan metabolism
PPNDH_c	rxn	subsystem:Phenylalanine, tyrosine and tryptophan metabolism
PPPG9t_c_m	rxn	subsystem:Transport
PPPGO_m	rxn	subsystem:Heme metabolism
PPTT_l	rxn	subsystem:Terpenoid backbone biosynthesis
PPTT_m	rxn	subsystem:Terpenoid backbone biosynthesis
PPTT_rm	rxn	subsystem:Unassigned
PPYRDC_c	rxn	subsystem:Phenylalanine, tyrosine and tryptophan metabolism
PRAGSi_c	rxn	subsystem:Purine metabolism
PRAIS_c	rxn	subsystem:Purine metabolism
PRAIi_c	rxn	subsystem:Phenylalanine, tyrosine and tryptophan metabolism
PRAMPC_c	rxn	subsystem:Histidine metabolism
PRASCSi_c	rxn	subsystem:Purine metabolism
PRATPP_c	rxn	subsystem:Histidine metabolism
PRENT10_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT10_rm	rxn	subsystem:Unassigned
PRENT11_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT11_rm	rxn	subsystem:Unassigned
PRENT12_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT12_rm	rxn	subsystem:Unassigned
PRENT13_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT13_rm	rxn	subsystem:Unassigned
PRENT14_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT14_rm	rxn	subsystem:Unassigned
PRENT15_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT15_rm	rxn	subsystem:Unassigned
PRENT16_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT16_rm	rxn	subsystem:Unassigned
PRENT17_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT17_rm	rxn	subsystem:Unassigned
PRENT18_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT18_rm	rxn	subsystem:Unassigned
PRENT19_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT19_rm	rxn	subsystem:Unassigned
PRENT20_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT20_rm	rxn	subsystem:Unassigned
PRENT21_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT21_rm	rxn	subsystem:Unassigned
PRENT6_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT6_rm	rxn	subsystem:Unassigned
PRENT7_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT7_rm	rxn	subsystem:Unassigned
PRENT8_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT8_rm	rxn	subsystem:Unassigned
PRENT9_l	rxn	subsystem:Terpenoid backbone biosynthesis
PRENT9_rm	rxn	subsystem:Unassigned
PRFGS_c	rxn	subsystem:Purine metabolism
PRMICI_c	rxn	subsystem:Histidine metabolism
PROD2_m	rxn	subsystem:Arginine and proline metabolism
PROTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
PROt_c_m	rxn	subsystem:Transport
PROtps_e	rxn	subsystem:Transport
